zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient,lat,long,Urban_Rural
6231,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.632864,-72.367321,Rural
6232,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.732982,-72.374658,Rural
6234,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.793886,-71.953265,Rural
6235,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.79089,-72.12954,Rural
6237,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.693707,-72.305671,Rural
6238,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.780138,-72.343943,Rural
6239,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.79404,-71.854535,Rural
6241,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.853901,-71.847371,Rural
6242,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.895596,-72.093305,Rural
6243,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.84487,-71.805029,Rural
6247,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.767801,-72.075026,Rural
6248,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.688585,-72.408671,Rural
6249,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.632955,-72.24009,Rural
6250,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.772955,-72.198446,Rural
6254,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.621212,-72.142609,Rural
6255,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.991087,-71.901952,Rural
6256,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.732152,-72.157361,Rural
6259,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.871502,-71.987646,Rural
6260,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.908027,-71.870452,Rural
6262,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,42.019311,-71.948384,Rural
6263,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.835236,-71.899848,Rural
6264,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.69421,-72.100366,Rural
6266,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.673661,-72.172813,Rural
6268,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.800444,-72.24803,Rural
6269,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.804414,-72.293165,Rural
6277,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.958388,-71.84392,Rural
6278,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.897123,-72.171427,Rural
6279,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.897267,-72.251848,Rural
6280,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.690986,-72.130094,Rural
6281,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.973476,-72.014137,Rural
6282,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.94887,-72.08482,Rural
6320,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.34745,-72.101743,Rural
6330,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.63557,-72.077527,Rural
6331,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.69396,-72.009118,Rural
6332,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.731216,-71.902335,Rural
6333,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.386032,-72.229092,Rural
6334,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.544925,-72.173849,Rural
6335,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.434707,-72.058533,Rural
6336,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.580577,-72.195867,Rural
6339,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.441939,-71.990545,Rural
6340,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.357477,-72.04178,Rural
6350,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.648507,-72.068444,Rural
6351,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.589788,-71.948385,Rural
6353,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.464427,-72.149606,Rural
6354,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.708767,-71.855386,Rural
6355,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.366899,-71.976371,Rural
6357,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.327149,-72.215344,Rural
6359,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.470969,-71.872525,Rural
6360,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.54786,-72.089488,Rural
6365,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.518652,-72.006597,Rural
6370,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.466982,-72.189275,Rural
6371,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.362386,-72.323754,Rural
6373,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.677728,-71.796067,Rural
6374,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.681892,-71.910965,Rural
6375,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.406338,-72.123236,Rural
6376,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.29406,-72.25395,Rural
6377,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.730545,-71.819313,Rural
6378,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.383211,-71.908408,Rural
6379,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.363472,-71.853197,Rural
6380,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.563417,-72.051631,Rural
6382,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.468946,-72.122739,Rural
6384,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.579192,-71.831228,Rural
6385,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.36173,-72.156576,Rural
6387,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.741171,-71.913021,Rural
6389,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.564183,-72.129164,Rural
6401,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.344249,-73.069825,Rural
6390,71.496,215.024,109.584,17.874,53.756,27.396,99203,22.056,174.064,124.656,5.514,43.516,31.164,99214,41.27358,-71.969009,Rural
6405,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.285002,-72.793549,Rural
6409,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.351081,-72.420167,Rural
6412,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.411728,-72.487146,Rural
6413,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.29561,-72.529125,Rural
6414,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.572231,-72.552319,Rural
6415,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.550291,-72.348616,Rural
6417,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.367819,-72.477442,Rural
6418,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.326124,-73.082574,Rural
6419,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.374419,-72.578328,Rural
6420,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.489351,-72.25838,Rural
6423,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.457474,-72.389153,Rural
6424,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.560603,-72.502329,Rural
6426,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.351136,-72.397164,Rural
6437,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.331777,-72.696816,Rural
6438,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.455264,-72.504397,Rural
6441,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.467705,-72.582163,Rural
6442,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.341898,-72.433732,Rural
6443,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.344481,-72.624521,Rural
6447,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.636439,-72.454002,Rural
6456,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.51669,-72.553751,Rural
6460,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.214266,-73.050812,Rural
6461,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.239863,-73.075393,Rural
6468,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.339236,-73.222828,Rural
6469,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.510944,-72.443166,Rural
6470,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.395083,-73.317663,Rural
6471,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.332106,-72.780996,Rural
6472,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.382766,-72.775194,Rural
6473,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.381459,-72.856369,Rural
6475,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.299897,-72.382734,Rural
6477,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.284951,-73.024637,Rural
6482,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.408136,-73.242485,Rural
6483,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.385122,-73.083525,Rural
6484,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.304515,-73.139041,Rural
6488,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.47598,-73.229692,Rural
6498,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.303695,-72.478017,Rural
6510,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.306517,-72.926008,Rural
6511,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.31703,-72.927316,Rural
6512,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.278274,-72.875249,Rural
6513,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.316688,-72.870791,Rural
6514,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.376089,-72.943351,Rural
6515,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.328039,-72.97084,Rural
6516,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.272573,-72.964967,Rural
6517,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.34944,-72.907149,Rural
6519,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.293934,-72.932028,Rural
6525,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.363538,-73.003892,Rural
6606,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.21211,-73.206673,Rural
6607,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.170744,-73.168038,Rural
6608,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.186475,-73.181251,Rural
6610,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.209283,-73.164603,Rural
6611,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.267861,-73.213691,Rural
6614,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.232466,-73.129873,Rural
6615,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.171614,-73.13216,Rural
6752,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.520294,-73.361093,Rural
6754,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.775423,-73.362996,Rural
6755,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.650558,-73.479353,Rural
6757,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.743606,-73.459799,Rural
6776,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.60132,-73.422832,Rural
6777,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.691307,-73.334403,Rural
6783,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.555501,-73.296015,Rural
6784,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.576035,-73.491717,Rural
6785,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.695048,-73.464788,Rural
6796,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.866034,-73.342084,Rural
6801,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.369778,-73.389503,Rural
6804,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.469885,-73.393667,Rural
6810,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.374284,-73.457611,Rural
6811,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.422586,-73.478364,Rural
6812,63.472,190.872,97.184,15.868,47.718,24.296,99203,20.088,156.184,112.096,5.022,39.046,28.024,99214,41.480318,-73.486863,Rural
7416,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.112558,-74.599735,Rural
7435,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.035529,-74.449126,Rural
7438,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.028134,-74.518867,Rural
7439,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.075676,-74.602012,Rural
7711,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.238531,-74.008008,Rural
7712,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.249708,-74.053712,Rural
7723,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.249701,-73.997458,Rural
7755,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.263635,-74.022877,Rural
7801,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.917192,-74.554744,Rural
7803,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.878088,-74.601176,Rural
7820,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.931361,-74.811743,Rural
7821,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.965937,-74.754393,Rural
7822,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.138775,-74.708337,Rural
7823,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.829451,-75.039497,Rural
7825,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.971247,-74.975723,Rural
7826,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.193195,-74.778167,Rural
7827,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.280922,-74.730494,Rural
7828,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.883935,-74.750312,Rural
7830,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.719283,-74.794021,Rural
7832,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.962126,-75.053728,Rural
7833,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.892784,-75.069413,Rural
7836,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.843103,-74.710722,Rural
7838,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.88795,-74.911692,Rural
7840,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.854177,-74.835349,Rural
7842,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.942135,-74.512095,Rural
7843,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.939241,-74.659474,Rural
7846,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.96594,-74.877068,Rural
7847,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.889346,-74.623879,Rural
7848,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.103892,-74.687004,Rural
7849,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.970323,-74.607244,Rural
7850,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.906858,-74.662035,Rural
7851,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.231436,-74.846827,Rural
7852,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.883268,-74.668029,Rural
7853,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.780755,-74.789238,Rural
7856,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.91608,-74.626689,Rural
7857,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.896755,-74.700322,Rural
7860,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.056547,-74.819113,Rural
7863,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.807625,-74.9576,Rural
7865,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.793806,-74.898347,Rural
7866,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.954863,-74.489076,Rural
7870,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.80398,-74.819651,Rural
7871,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.052283,-74.627906,Rural
7874,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.923063,-74.73579,Rural
7876,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.85447,-74.657357,Rural
7880,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.871452,-74.888891,Rural
7881,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.120656,-74.890403,Rural
7882,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.75264,-75.013787,Rural
7885,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.910506,-74.599911,Rural
8004,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.764747,-74.870626,Rural
8008,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.542599,-74.298174,Rural
8011,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.972764,-74.713117,Rural
8019,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.777292,-74.534219,Rural
8037,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.639959,-74.75932,Rural
8041,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.039074,-74.678698,Rural
8042,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.015389,-74.662287,Rural
8064,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.962782,-74.640754,Rural
8068,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.961401,-74.665919,Rural
